programme,social_category,gender,out_turn
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Scheduled Tribe,Total,33
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Backward Classes,Male,186
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Backward Classes,Female,203
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Backward Classes,Total,389
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Persons with Disability,Male,0
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Persons with Disability,Female,1
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Persons with Disability,Total,1
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Muslim,Male,45
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Muslim,Female,28
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Muslim,Total,73
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Minority Communities,Male,37
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Minority Communities,Female,65
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",Other Minority Communities,Total,102
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",EWS,Male,13
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",EWS,Female,7
"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",EWS,Total,20
B.B.A.-Bachelor of Business Administration,All Categories,Male,95217
B.B.A.-Bachelor of Business Administration,All Categories,Female,69004
B.B.A.-Bachelor of Business Administration,All Categories,Total,164221
B.B.A.-Bachelor of Business Administration,Scheduled Caste,Male,7520
B.B.A.-Bachelor of Business Administration,Scheduled Caste,Female,6777
B.B.A.-Bachelor of Business Administration,Scheduled Caste,Total,14297
B.B.A.-Bachelor of Business Administration,Scheduled Tribe,Male,1871
B.B.A.-Bachelor of Business Administration,Scheduled Tribe,Female,1443
B.B.A.-Bachelor of Business Administration,Scheduled Tribe,Total,3314
B.B.A.-Bachelor of Business Administration,Other Backward Classes,Male,28384
B.B.A.-Bachelor of Business Administration,Other Backward Classes,Female,21926
B.B.A.-Bachelor of Business Administration,Other Backward Classes,Total,50310
B.B.A.-Bachelor of Business Administration,Persons with Disability,Male,71
B.B.A.-Bachelor of Business Administration,Persons with Disability,Female,31
B.B.A.-Bachelor of Business Administration,Persons with Disability,Total,102
B.B.A.-Bachelor of Business Administration,Muslim,Male,5168
B.B.A.-Bachelor of Business Administration,Muslim,Female,3138
B.B.A.-Bachelor of Business Administration,Muslim,Total,8306
B.B.A.-Bachelor of Business Administration,Other Minority Communities,Male,3259
B.B.A.-Bachelor of Business Administration,Other Minority Communities,Female,2401
B.B.A.-Bachelor of Business Administration,Other Minority Communities,Total,5660
B.B.A.-Bachelor of Business Administration,EWS,Male,793
B.B.A.-Bachelor of Business Administration,EWS,Female,659
B.B.A.-Bachelor of Business Administration,EWS,Total,1452
B.B.M.-Bachelor of Business Management,All Categories,Male,2511
B.B.M.-Bachelor of Business Management,All Categories,Female,1827
B.B.M.-Bachelor of Business Management,All Categories,Total,4338
B.B.M.-Bachelor of Business Management,Scheduled Caste,Male,207
B.B.M.-Bachelor of Business Management,Scheduled Caste,Female,191
B.B.M.-Bachelor of Business Management,Scheduled Caste,Total,398
B.B.M.-Bachelor of Business Management,Scheduled Tribe,Male,58
B.B.M.-Bachelor of Business Management,Scheduled Tribe,Female,59
B.B.M.-Bachelor of Business Management,Scheduled Tribe,Total,117
B.B.M.-Bachelor of Business Management,Other Backward Classes,Male,858
B.B.M.-Bachelor of Business Management,Other Backward Classes,Female,647
B.B.M.-Bachelor of Business Management,Other Backward Classes,Total,1505
B.B.M.-Bachelor of Business Management,Persons with Disability,Male,1
B.B.M.-Bachelor of Business Management,Persons with Disability,Female,0
B.B.M.-Bachelor of Business Management,Persons with Disability,Total,1
B.B.M.-Bachelor of Business Management,Muslim,Male,72
B.B.M.-Bachelor of Business Management,Muslim,Female,59
B.B.M.-Bachelor of Business Management,Muslim,Total,131
B.B.M.-Bachelor of Business Management,Other Minority Communities,Male,30
B.B.M.-Bachelor of Business Management,Other Minority Communities,Female,31
B.B.M.-Bachelor of Business Management,Other Minority Communities,Total,61
B.B.M.-Bachelor of Business Management,EWS,Male,30
B.B.M.-Bachelor of Business Management,EWS,Female,20
B.B.M.-Bachelor of Business Management,EWS,Total,50
B.B.S.-Bachelor of Business Studies,All Categories,Male,76
B.B.S.-Bachelor of Business Studies,All Categories,Female,16
B.B.S.-Bachelor of Business Studies,All Categories,Total,92
B.B.S.-Bachelor of Business Studies,Scheduled Caste,Male,10
B.B.S.-Bachelor of Business Studies,Scheduled Caste,Female,1
B.B.S.-Bachelor of Business Studies,Scheduled Caste,Total,11
B.B.S.-Bachelor of Business Studies,Scheduled Tribe,Male,0
B.B.S.-Bachelor of Business Studies,Scheduled Tribe,Female,0
B.B.S.-Bachelor of Business Studies,Scheduled Tribe,Total,0
B.B.S.-Bachelor of Business Studies,Other Backward Classes,Male,17
B.B.S.-Bachelor of Business Studies,Other Backward Classes,Female,1
B.B.S.-Bachelor of Business Studies,Other Backward Classes,Total,18
B.B.S.-Bachelor of Business Studies,Persons with Disability,Male,0
B.B.S.-Bachelor of Business Studies,Persons with Disability,Female,0
B.B.S.-Bachelor of Business Studies,Persons with Disability,Total,0
B.B.S.-Bachelor of Business Studies,Muslim,Male,4
B.B.S.-Bachelor of Business Studies,Muslim,Female,1
B.B.S.-Bachelor of Business Studies,Muslim,Total,5
B.B.S.-Bachelor of Business Studies,Other Minority Communities,Male,0
B.B.S.-Bachelor of Business Studies,Other Minority Communities,Female,0
B.B.S.-Bachelor of Business Studies,Other Minority Communities,Total,0
B.B.S.-Bachelor of Business Studies,EWS,Male,5
B.B.S.-Bachelor of Business Studies,EWS,Female,0
B.B.S.-Bachelor of Business Studies,EWS,Total,5
B.C.A.-Bachelor of Computer Applications,All Categories,Male,86041
B.C.A.-Bachelor of Computer Applications,All Categories,Female,59837
B.C.A.-Bachelor of Computer Applications,All Categories,Total,145878
B.C.A.-Bachelor of Computer Applications,Scheduled Caste,Male,8597
B.C.A.-Bachelor of Computer Applications,Scheduled Caste,Female,7098
B.C.A.-Bachelor of Computer Applications,Scheduled Caste,Total,15695
B.C.A.-Bachelor of Computer Applications,Scheduled Tribe,Male,2582
B.C.A.-Bachelor of Computer Applications,Scheduled Tribe,Female,1835
B.C.A.-Bachelor of Computer Applications,Scheduled Tribe,Total,4417
B.C.A.-Bachelor of Computer Applications,Other Backward Classes,Male,31529
B.C.A.-Bachelor of Computer Applications,Other Backward Classes,Female,23965
B.C.A.-Bachelor of Computer Applications,Other Backward Classes,Total,55494
B.C.A.-Bachelor of Computer Applications,Persons with Disability,Male,136
B.C.A.-Bachelor of Computer Applications,Persons with Disability,Female,50
B.C.A.-Bachelor of Computer Applications,Persons with Disability,Total,186
B.C.A.-Bachelor of Computer Applications,Muslim,Male,3846
B.C.A.-Bachelor of Computer Applications,Muslim,Female,1971
B.C.A.-Bachelor of Computer Applications,Muslim,Total,5817
B.C.A.-Bachelor of Computer Applications,Other Minority Communities,Male,2418
B.C.A.-Bachelor of Computer Applications,Other Minority Communities,Female,2000
B.C.A.-Bachelor of Computer Applications,Other Minority Communities,Total,4418
B.C.A.-Bachelor of Computer Applications,EWS,Male,662
B.C.A.-Bachelor of Computer Applications,EWS,Female,724
B.C.A.-Bachelor of Computer Applications,EWS,Total,1386
B.C.E.-Bachelor of Civil Engineering,All Categories,Male,37
B.C.E.-Bachelor of Civil Engineering,All Categories,Female,17
B.C.E.-Bachelor of Civil Engineering,All Categories,Total,54
B.C.E.-Bachelor of Civil Engineering,Scheduled Caste,Male,3
B.C.E.-Bachelor of Civil Engineering,Scheduled Caste,Female,3
B.C.E.-Bachelor of Civil Engineering,Scheduled Caste,Total,6
B.C.E.-Bachelor of Civil Engineering,Scheduled Tribe,Male,2
B.C.E.-Bachelor of Civil Engineering,Scheduled Tribe,Female,0
B.C.E.-Bachelor of Civil Engineering,Scheduled Tribe,Total,2
B.C.E.-Bachelor of Civil Engineering,Other Backward Classes,Male,19
B.C.E.-Bachelor of Civil Engineering,Other Backward Classes,Female,8
B.C.E.-Bachelor of Civil Engineering,Other Backward Classes,Total,27
B.C.E.-Bachelor of Civil Engineering,Persons with Disability,Male,0
B.C.E.-Bachelor of Civil Engineering,Persons with Disability,Female,0
B.C.E.-Bachelor of Civil Engineering,Persons with Disability,Total,0
B.C.E.-Bachelor of Civil Engineering,Muslim,Male,2
B.C.E.-Bachelor of Civil Engineering,Muslim,Female,0
B.C.E.-Bachelor of Civil Engineering,Muslim,Total,2
B.C.E.-Bachelor of Civil Engineering,Other Minority Communities,Male,0
B.C.E.-Bachelor of Civil Engineering,Other Minority Communities,Female,0
B.C.E.-Bachelor of Civil Engineering,Other Minority Communities,Total,0
B.C.E.-Bachelor of Civil Engineering,EWS,Male,0
B.C.E.-Bachelor of Civil Engineering,EWS,Female,0
B.C.E.-Bachelor of Civil Engineering,EWS,Total,0
B.Ch.E.-Bachelor of Chemical Engineering,All Categories,Male,171
B.Ch.E.-Bachelor of Chemical Engineering,All Categories,Female,52
B.Ch.E.-Bachelor of Chemical Engineering,All Categories,Total,223
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Caste,Male,16
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Caste,Female,6
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Caste,Total,22
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Tribe,Male,6
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Tribe,Female,0
B.Ch.E.-Bachelor of Chemical Engineering,Scheduled Tribe,Total,6
B.Ch.E.-Bachelor of Chemical Engineering,Other Backward Classes,Male,25
B.Ch.E.-Bachelor of Chemical Engineering,Other Backward Classes,Female,18
B.Ch.E.-Bachelor of Chemical Engineering,Other Backward Classes,Total,43
B.Ch.E.-Bachelor of Chemical Engineering,Persons with Disability,Male,0
B.Ch.E.-Bachelor of Chemical Engineering,Persons with Disability,Female,0
B.Ch.E.-Bachelor of Chemical Engineering,Persons with Disability,Total,0
B.Ch.E.-Bachelor of Chemical Engineering,Muslim,Male,3
B.Ch.E.-Bachelor of Chemical Engineering,Muslim,Female,1
B.Ch.E.-Bachelor of Chemical Engineering,Muslim,Total,4
B.Ch.E.-Bachelor of Chemical Engineering,Other Minority Communities,Male,3
B.Ch.E.-Bachelor of Chemical Engineering,Other Minority Communities,Female,1
B.Ch.E.-Bachelor of Chemical Engineering,Other Minority Communities,Total,4
B.Ch.E.-Bachelor of Chemical Engineering,EWS,Male,0
B.Ch.E.-Bachelor of Chemical Engineering,EWS,Female,0
B.Ch.E.-Bachelor of Chemical Engineering,EWS,Total,0
B.Chem.Tech.-Bachelor of Chemical Technology,All Categories,Male,73
B.Chem.Tech.-Bachelor of Chemical Technology,All Categories,Female,24
B.Chem.Tech.-Bachelor of Chemical Technology,All Categories,Total,97
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Caste,Male,12
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Caste,Female,4
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Caste,Total,16
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Tribe,Male,2
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Tribe,Female,0
B.Chem.Tech.-Bachelor of Chemical Technology,Scheduled Tribe,Total,2
B.Chem.Tech.-Bachelor of Chemical Technology,Other Backward Classes,Male,26
B.Chem.Tech.-Bachelor of Chemical Technology,Other Backward Classes,Female,9
B.Chem.Tech.-Bachelor of Chemical Technology,Other Backward Classes,Total,35
B.Chem.Tech.-Bachelor of Chemical Technology,Persons with Disability,Male,1
B.Chem.Tech.-Bachelor of Chemical Technology,Persons with Disability,Female,0
B.Chem.Tech.-Bachelor of Chemical Technology,Persons with Disability,Total,1
B.Chem.Tech.-Bachelor of Chemical Technology,Muslim,Male,1
B.Chem.Tech.-Bachelor of Chemical Technology,Muslim,Female,0
B.Chem.Tech.-Bachelor of Chemical Technology,Muslim,Total,1
B.Chem.Tech.-Bachelor of Chemical Technology,Other Minority Communities,Male,1
B.Chem.Tech.-Bachelor of Chemical Technology,Other Minority Communities,Female,0
B.Chem.Tech.-Bachelor of Chemical Technology,Other Minority Communities,Total,1
B.Chem.Tech.-Bachelor of Chemical Technology,EWS,Male,2
B.Chem.Tech.-Bachelor of Chemical Technology,EWS,Female,2
B.Chem.Tech.-Bachelor of Chemical Technology,EWS,Total,4
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",All Categories,Male,7
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",All Categories,Female,52
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",All Categories,Total,59
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Caste,Male,2
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Caste,Female,3
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Caste,Total,5
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Tribe,Male,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Tribe,Female,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Scheduled Tribe,Total,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Backward Classes,Male,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Backward Classes,Female,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Backward Classes,Total,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Persons with Disability,Male,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Persons with Disability,Female,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Persons with Disability,Total,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Muslim,Male,3
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Muslim,Female,32
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Muslim,Total,35
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Minority Communities,Male,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Minority Communities,Female,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",Other Minority Communities,Total,0
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",EWS,Male,2
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",EWS,Female,3
"B.Com. B.Ed.-Bachelor of Commerce, Bachelor of Education",EWS,Total,5
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",All Categories,Male,666
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",All Categories,Female,684
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",All Categories,Total,1350
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Caste,Male,36
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Caste,Female,34
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Caste,Total,70
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Tribe,Male,11
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Tribe,Female,6
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Scheduled Tribe,Total,17
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Backward Classes,Male,105
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Backward Classes,Female,108
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Backward Classes,Total,213
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Persons with Disability,Male,0
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Persons with Disability,Female,0
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Persons with Disability,Total,0
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Muslim,Male,7
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Muslim,Female,8
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Muslim,Total,15
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Minority Communities,Male,16
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Minority Communities,Female,51
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",Other Minority Communities,Total,67
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",EWS,Male,3
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",EWS,Female,1
"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",EWS,Total,4
B.Com.(Hons)-Bachelor of Commerce (Honors),All Categories,Male,10998
B.Com.(Hons)-Bachelor of Commerce (Honors),All Categories,Female,8543
B.Com.(Hons)-Bachelor of Commerce (Honors),All Categories,Total,19541
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Caste,Male,454
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Caste,Female,446
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Caste,Total,900
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Tribe,Male,95
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Tribe,Female,76
B.Com.(Hons)-Bachelor of Commerce (Honors),Scheduled Tribe,Total,171
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Backward Classes,Male,1159
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Backward Classes,Female,981
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Backward Classes,Total,2140
B.Com.(Hons)-Bachelor of Commerce (Honors),Persons with Disability,Male,0
B.Com.(Hons)-Bachelor of Commerce (Honors),Persons with Disability,Female,7
B.Com.(Hons)-Bachelor of Commerce (Honors),Persons with Disability,Total,7
B.Com.(Hons)-Bachelor of Commerce (Honors),Muslim,Male,223
B.Com.(Hons)-Bachelor of Commerce (Honors),Muslim,Female,171
B.Com.(Hons)-Bachelor of Commerce (Honors),Muslim,Total,394
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Minority Communities,Male,78
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Minority Communities,Female,138
B.Com.(Hons)-Bachelor of Commerce (Honors),Other Minority Communities,Total,216
B.Com.(Hons)-Bachelor of Commerce (Honors),EWS,Male,20
B.Com.(Hons)-Bachelor of Commerce (Honors),EWS,Female,44
B.Com.(Hons)-Bachelor of Commerce (Honors),EWS,Total,64
B.Com.-Bachelor of Commerce,All Categories,Male,548678
B.Com.-Bachelor of Commerce,All Categories,Female,559288
B.Com.-Bachelor of Commerce,All Categories,Total,1107966
B.Com.-Bachelor of Commerce,Scheduled Caste,Male,55539
B.Com.-Bachelor of Commerce,Scheduled Caste,Female,59513
B.Com.-Bachelor of Commerce,Scheduled Caste,Total,115052
B.Com.-Bachelor of Commerce,Scheduled Tribe,Male,19217
